company,Date,Average Positive,Average Negative,Average Difference,ticker,Close Price,next_close,next_return
American Airlines,2025-03-17,0.8488833333333333,0.04609749999999999,0.8027858333333334,AAL,11.319999694824219,11.069999694824219,-0.022084806249094348
American Airlines,2025-03-18,0.8683400000000001,0.058358,0.8099820000000001,AAL,11.069999694824219,11.479999542236328,0.03703702427415648
American Airlines,2025-03-19,0.67428,0.115208,0.559072,AAL,11.479999542236328,11.260000228881836,-0.019163704018026105
American Airlines,2025-03-20,0.6402316666666666,0.06335666666666666,0.576875,AAL,11.260000228881836,11.390000343322754,0.011545303001634798
American Airlines,2025-03-21,0.65871,0.196984,0.46172599999999997,AAL,11.390000343322754,11.390000343322754,0.0
American Airlines,2025-03-22,0.7734857142857142,0.07327285714285714,0.7002128571428571,AAL,11.390000343322754,11.390000343322754,0.0
American Airlines,2025-03-23,0.6754,0.2980125,0.3773875,AAL,11.390000343322754,11.829999923706055,0.03863033951893119
American Airlines,2025-03-24,0.6201125000000001,0.32132625,0.29878625000000003,AAL,11.829999923706055,11.4399995803833,-0.032967062201009395
American Airlines,2025-03-26,0.646,0.29894333333333334,0.3470566666666667,AAL,11.4399995803833,11.140000343322754,-0.026223710495144555
American Airlines,2025-03-27,0.55052,0.357948,0.192572,AAL,11.140000343322754,10.699999809265137,-0.039497353725069746
American Airlines,2025-03-28,0.52129625,0.25120325,0.270093,AAL,10.699999809265137,10.699999809265137,0.0
American Airlines,2025-03-29,0.57718,0.217298,0.359882,AAL,10.699999809265137,10.300000190734863,-0.03738314258509739
American Airlines,2025-04-01,0.34217454545454545,0.06403454545454546,0.27814,AAL,10.300000190734863,10.59000015258789,0.028155335580856627
American Airlines,2025-04-02,0.28238545454545455,0.01863,0.26375545454545457,AAL,10.59000015258789,9.510000228881836,-0.1019829941590826
American Airlines,2025-04-03,0.65952,0.043012,0.616508,AAL,9.510000228881836,9.460000038146973,-0.005257643483857433
American Airlines,2025-04-04,0.6934769230769231,0.07808999999999999,0.615386923076923,AAL,9.460000038146973,9.460000038146973,0.0
American Airlines,2025-04-06,0.5635511111111111,0.17180600000000001,0.39174511111111104,AAL,9.460000038146973,9.710000038146973,0.02642706120421645
American Airlines,2025-04-07,0.42878153846153844,0.15770276923076926,0.27107876923076923,AAL,9.710000038146973,9.069999694824219,-0.06591146661260876
American Airlines,2025-04-08,0.7314,0.24103,0.49037,AAL,9.069999694824219,11.119999885559082,0.2260198742790138
American Airlines,2025-04-09,0.6797888888888889,0.10004111111111111,0.5797477777777778,AAL,11.119999885559082,9.510000228881836,-0.1447841432775608
American Airlines,2025-04-10,0.37714285714285717,0.17344642857142858,0.20369642857142858,AAL,9.510000228881836,9.670000076293945,0.016824378923376935
American Airlines,2025-04-11,0.4762781818181818,0.07646909090909092,0.3998090909090909,AAL,9.670000076293945,9.670000076293945,0.0
American Airlines,2025-04-12,0.5508571428571428,0.10153857142857141,0.44931857142857146,AAL,9.670000076293945,9.670000076293945,0.0
American Airlines,2025-04-13,0.581534,0.042507,0.539027,AAL,9.670000076293945,9.579999923706055,-0.009307151176609239
American Airlines,2025-04-14,0.676836,0.0741545,0.6026815,AAL,9.579999923706055,9.850000381469727,0.028183764082872906
American Airlines,2025-04-15,0.8185470588235294,0.17086823529411765,0.6476788235294118,AAL,9.850000381469727,9.420000076293945,-0.043654851626677864
American Airlines,2025-04-16,0.787983,0.108317,0.679666,AAL,9.420000076293945,9.460000038146973,0.004246280417097862
American Airlines,2025-04-17,0.86215,0.12308699999999999,0.739063,AAL,9.460000038146973,9.460000038146973,0.0
American Airlines,2025-04-18,0.69852,0.11608700000000001,0.582433,AAL,9.460000038146973,9.460000038146973,0.0
American Airlines,2025-04-19,0.37641625,0.175155,0.20126124999999997,AAL,9.460000038146973,9.460000038146973,0.0
American Airlines,2025-04-20,0.4528975,0.0661725,0.386725,AAL,9.460000038146973,9.069999694824219,-0.04122625177062338
American Airlines,2025-04-21,0.5622472727272728,0.05393636363636363,0.5083109090909091,AAL,9.069999694824219,9.3100004196167,0.026460940779241316
American Airlines,2025-04-22,0.5609888888888889,0.31635555555555556,0.24463333333333337,AAL,9.3100004196167,9.319999694824219,0.0010740359566956078
American Airlines,2025-04-23,0.8906428571428571,0.09570571428571428,0.7949371428571429,AAL,9.319999694824219,9.609999656677246,0.031115876754167313
American Airlines,2025-04-24,0.38802555555555557,0.03444972222222222,0.35357583333333337,AAL,9.609999656677246,9.75,0.014568194414604217
American Airlines,2025-04-25,0.17688500000000001,0.23583300000000001,-0.058948,AAL,9.75,9.75,0.0
American Airlines,2025-04-27,0.63425,0.1647075,0.46954250000000003,AAL,9.75,9.850000381469727,0.010256449381510416
American Airlines,2025-04-28,0.6052830769230769,0.08991461538461538,0.5153684615384615,AAL,9.850000381469727,9.899999618530273,0.00507606447961238
American Airlines,2025-04-29,0.1810323076923077,0.027444615384615383,0.15358769230769231,AAL,9.899999618530273,9.949999809265137,0.00505052451126116
American Airlines,2025-04-30,0.5867600000000001,0.067316,0.519444,AAL,9.949999809265137,10.029999732971191,0.008040193491417075
American Airlines,2025-05-01,0.5514507692307692,0.3425276923076923,0.2089230769230769,AAL,10.029999732971191,10.520000457763672,0.04885351324404545
American Airlines,2025-05-02,0.6847642857142857,0.18194857142857143,0.5028157142857143,AAL,10.520000457763672,10.520000457763672,0.0
American Airlines,2025-05-03,0.49098142857142857,0.1848557142857143,0.3061257142857143,AAL,10.520000457763672,10.520000457763672,0.0
American Airlines,2025-05-04,0.8203400000000001,0.11655199999999999,0.703788,AAL,10.520000457763672,10.65999984741211,0.013307926193588625
American Airlines,2025-05-05,0.6298377777777778,0.25106,0.3787777777777778,AAL,10.65999984741211,10.5600004196167,-0.009380809495948226
American Airlines,2025-05-07,0.4370178571428571,0.23091785714285715,0.20609999999999998,AAL,10.5600004196167,11.029999732971191,0.044507508965757406
American Airlines,2025-05-08,0.59535,0.3884,0.20695,AAL,11.029999732971191,11.109999656677246,0.0072529397681594335
American Airlines,2025-05-09,0.5245533333333333,0.32053,0.20402333333333336,AAL,11.109999656677246,11.109999656677246,0.0
American Airlines,2025-05-10,0.5232833333333333,0.17123666666666668,0.3520466666666667,AAL,11.109999656677246,11.109999656677246,0.0
American Airlines,2025-05-11,0.7676444444444444,0.12145333333333334,0.646191111111111,AAL,11.109999656677246,11.670000076293945,0.050405079830955
American Airlines,2025-05-12,0.5724142857142857,0.19039999999999999,0.38201428571428575,AAL,11.670000076293945,12.300000190734863,0.05398458528896495
American Airlines,2025-05-13,0.7456242857142856,0.07516714285714286,0.6704571428571429,AAL,12.300000190734863,11.84000015258789,-0.03739837650518686
American Airlines,2025-05-14,0.8074499999999999,0.06790166666666667,0.7395483333333334,AAL,11.84000015258789,11.760000228881836,-0.006756750225933819
American Airlines,2025-05-15,0.8655307692307693,0.11750461538461539,0.7480261538461538,AAL,11.760000228881836,11.859999656677246,0.008503352538192791
American Airlines,2025-05-16,0.74517,0.07515316666666667,0.6700168333333334,AAL,11.859999656677246,11.859999656677246,0.0
American Airlines,2025-05-17,0.48782,0.14798000000000003,0.33984,AAL,11.859999656677246,11.859999656677246,0.0
American Airlines,2025-05-18,0.525836,0.056623400000000004,0.4692126,AAL,11.859999656677246,11.859999656677246,0.0
American Airlines,2025-05-19,0.5948328571428572,0.12408642857142857,0.47074642857142857,AAL,11.859999656677246,11.649999618530273,-0.01770658045750798
American Airlines,2025-05-20,0.8298444444444445,0.15412,0.6757244444444445,AAL,11.649999618530273,11.239999771118164,-0.03519312110190727
American Airlines,2025-05-21,0.8132999999999999,0.16376285714285713,0.6495371428571428,AAL,11.239999771118164,11.399999618530273,0.01423486215927142
American Airlines,2025-05-22,0.7556733333333333,0.07212266666666665,0.6835506666666666,AAL,11.399999618530273,11.1899995803833,-0.018421056594214745
American Airlines,2025-05-23,0.6124309090909091,0.28350454545454545,0.3289263636363637,AAL,11.1899995803833,11.1899995803833,0.0
American Airlines,2025-05-24,0.7941857142857144,0.06297285714285714,0.7312128571428572,AAL,11.1899995803833,11.1899995803833,0.0
American Airlines,2025-05-25,0.5581857142857143,0.15754,0.4006457142857142,AAL,11.1899995803833,11.1899995803833,0.0
American Airlines,2025-05-26,0.74915,0.088559,0.6605909999999999,AAL,11.1899995803833,11.640000343322754,0.040214546900281374
American Airlines,2025-05-27,0.7840272727272727,0.19277,0.5912572727272728,AAL,11.640000343322754,11.430000305175781,-0.01804123985850554
American Airlines,2025-05-28,0.5827,0.106694,0.47600600000000004,AAL,11.430000305175781,11.399999618530273,-0.0026247319199040418
American Airlines,2025-05-29,0.8009499999999999,0.12268399999999999,0.678266,AAL,11.399999618530273,11.40999984741211,0.0008772130891636995
American Airlines,2025-05-30,0.61665625,0.2614335,0.35522275,AAL,11.40999984741211,11.40999984741211,0.0
American Airlines,2025-05-31,0.38296600000000003,0.264828,0.118138,AAL,11.40999984741211,11.40999984741211,0.0
American Airlines,2025-06-01,0.36539555555555553,0.3879266666666667,-0.02253111111111113,AAL,11.40999984741211,11.380000114440918,-0.0026292492000335667
American Airlines,2025-06-02,0.5002208333333333,0.20600083333333333,0.29422,AAL,11.380000114440918,11.470000267028809,0.007908624928191593
American Airlines,2025-06-03,0.6846875,0.06585250000000001,0.618835,AAL,11.470000267028809,11.420000076293945,-0.004359214435120091
American Airlines,2025-06-04,0.8969444444444444,0.04886666666666666,0.8480777777777777,AAL,11.420000076293945,11.270000457763672,-0.01313481764694977
American Airlines,2025-06-05,0.76437,0.222724,0.541646,AAL,11.270000457763672,11.779999732971191,0.045252817612459945
American Airlines,2025-06-06,0.330764,0.16959800000000003,0.161166,AAL,11.779999732971191,11.760000228881836,-0.001697750810076727
American Airlines,2025-06-09,0.5522475,0.23520249999999998,0.317045,AAL,11.760000228881836,11.84000015258789,0.00680271446845552
American Airlines,2025-06-10,0.8210636363636364,0.1547481818181818,0.6663154545454545,AAL,11.84000015258789,11.0600004196167,-0.06587835497626285
American Airlines,2025-06-11,0.5160777777777779,0.21989666666666666,0.2961811111111111,AAL,11.0600004196167,10.899999618530273,-0.014466617994212594
American Airlines,2025-06-12,0.6040488888888889,0.2872588888888889,0.31679,AAL,10.899999618530273,10.369999885559082,-0.04862383041465236
American Airlines,2025-06-13,0.5623771428571429,0.06817714285714285,0.49420000000000003,AAL,10.369999885559082,10.369999885559082,0.0
American Airlines,2025-06-14,0.668175,0.206875,0.4613,AAL,10.369999885559082,10.369999885559082,0.0
American Airlines,2025-06-15,0.63298,0.1223525,0.5106275,AAL,10.369999885559082,10.899999618530273,0.05110894299133517
American Airlines,2025-06-16,0.6167892307692308,0.13290307692307693,0.48388615384615385,AAL,10.899999618530273,10.5600004196167,-0.031192588147945163
American Airlines,2025-06-17,0.13760857142857144,0.1678714285714286,-0.030262857142857147,AAL,10.5600004196167,10.579999923706055,0.0018938923574475955
American Airlines,2025-06-18,0.6362222222222222,0.15920222222222222,0.47701999999999994,AAL,10.579999923706055,10.579999923706055,0.0
American Airlines,2025-06-19,0.41493714285714284,0.04665885714285715,0.3682782857142857,AAL,10.579999923706055,10.619999885559082,0.0037807147581732504
American Airlines,2025-06-20,0.4794327272727273,0.247344,0.23208872727272725,AAL,10.619999885559082,10.619999885559082,0.0
American Airlines,2025-06-21,0.84795,0.13775666666666667,0.7101933333333333,AAL,10.619999885559082,10.619999885559082,0.0
American Airlines,2025-06-22,0.674225,0.2536825,0.4205425,AAL,10.619999885559082,10.899999618530273,0.026365323539403317
American Airlines,2025-06-23,0.3106614285714286,0.12393714285714287,0.1867242857142857,AAL,10.899999618530273,11.369999885559082,0.04311929206215717
American Airlines,2025-06-24,0.48545,0.0451375,0.4403125,AAL,11.369999885559082,11.0600004196167,-0.02726468505387673
American Airlines,2025-06-25,0.42425833333333335,0.2232316666666667,0.2010266666666667,AAL,11.0600004196167,11.130000114440918,0.006329086091177987
American Airlines,2025-06-26,0.857675,0.122455,0.73522,AAL,11.130000114440918,11.279999732971191,0.01347705453620368
American Airlines,2025-06-27,0.45187,0.05285214285714286,0.39901785714285715,AAL,11.279999732971191,11.279999732971191,0.0
American Airlines,2025-06-28,0.4589272727272728,0.12606636363636364,0.3328609090909091,AAL,11.279999732971191,11.220000267028809,-0.005319101716554628
American Airlines,2025-06-30,0.42716333333333334,0.17245,0.25471333333333335,AAL,11.220000267028809,11.520000457763672,0.026737984277633797
American Airlines,2025-07-01,0.458974,0.325702,0.13327199999999997,AAL,11.520000457763672,11.6899995803833,0.01475686769656866
American Airlines,2025-07-03,0.48836,0.21258133333333334,0.27577866666666667,AAL,11.6899995803833,11.6899995803833,0.0
American Airlines,2025-07-04,0.3128675,0.04954,0.2633275,AAL,11.6899995803833,11.6899995803833,0.0
American Airlines,2025-07-05,0.45951000000000003,0.1024116,0.35709840000000004,AAL,11.6899995803833,11.6899995803833,0.0
American Airlines,2025-07-06,0.8493333333333334,0.07540833333333333,0.7739250000000001,AAL,11.6899995803833,11.59000015258789,-0.008554271290412767
American Airlines,2025-07-07,0.8455428571428572,0.06053785714285714,0.785005,AAL,11.59000015258789,11.579999923706055,-0.0008628325064864664
American Airlines,2025-07-08,0.71836,0.091356,0.6270040000000001,AAL,11.579999923706055,11.479999542236328,-0.00863561158277819
American Airlines,2025-07-09,0.7348142857142858,0.2532357142857143,0.4815785714285714,AAL,11.479999542236328,12.9399995803833,0.1271777087425355
American Airlines,2025-07-10,0.78085,0.18527916666666666,0.5955708333333334,AAL,12.9399995803833,12.220000267028809,-0.05564137068798613
American Airlines,2025-07-11,0.455994,0.255212,0.20078199999999996,AAL,12.220000267028809,12.220000267028809,0.0
American Airlines,2025-07-12,0.592788,0.358136,0.234652,AAL,12.220000267028809,12.220000267028809,0.0
American Airlines,2025-07-13,0.8775166666666667,0.048588333333333324,0.8289283333333333,AAL,12.220000267028809,12.380000114440918,0.013093276916188808
American Airlines,2025-07-14,0.5365642857142857,0.3829314285714286,0.15363285714285715,AAL,12.380000114440918,12.170000076293945,-0.016962846220171968
American Airlines,2025-07-15,0.77711,0.20804999999999998,0.56906,AAL,12.170000076293945,12.270000457763672,0.008216958162927068
American Airlines,2025-07-16,0.59352,0.393206,0.20031399999999996,AAL,12.270000457763672,12.449999809265137,0.014669873250703324
American Airlines,2025-07-17,0.65465,0.20867125,0.44597875,AAL,12.449999809265137,12.510000228881836,0.00481931088641846
American Airlines,2025-07-18,0.4386022222222222,0.24360555555555555,0.19499666666666668,AAL,12.510000228881836,12.510000228881836,0.0
American Airlines,2025-07-19,0.5944142857142857,0.049242857142857144,0.5451714285714285,AAL,12.510000228881836,12.510000228881836,0.0
American Airlines,2025-07-20,0.7723000000000001,0.09432571428571428,0.6779742857142858,AAL,12.510000228881836,12.319999694824219,-0.01518789213280452
American Airlines,2025-07-21,0.6292500000000001,0.354107,0.275143,AAL,12.319999694824219,12.5,0.014610414743062175
American Airlines,2025-07-22,0.7225333333333332,0.25411333333333336,0.46841999999999995,AAL,12.5,12.680000305175781,0.0144000244140625
American Airlines,2025-07-23,0.38535,0.29436666666666667,0.09098333333333332,AAL,12.680000305175781,11.460000038146973,-0.09621452978442148
American Airlines,2025-07-24,0.4627,0.093774375,0.36892562500000003,AAL,11.460000038146973,11.5,0.0034903980558358837
American Airlines,2025-07-25,0.5690000000000001,0.14312,0.42588,AAL,11.5,11.5,0.0
American Airlines,2025-07-26,0.197944,0.020304,0.17764,AAL,11.5,11.5,0.0
American Airlines,2025-07-27,0.239371,0.0212282,0.2181428,AAL,11.5,11.579999923706055,0.006956515104874321
American Airlines,2025-07-28,0.46124133333333334,0.09917733333333333,0.362064,AAL,11.579999923706055,11.420000076293945,-0.013816912648208649
American Airlines,2025-07-29,0.7023,0.03679142857142857,0.6655085714285713,AAL,11.420000076293945,11.510000228881836,0.007880923991823453
American Airlines,2025-07-30,0.61616,0.176972,0.439188,AAL,11.510000228881836,11.489999771118164,-0.0017376591977370328
American Airlines,2025-07-31,0.7166444444444444,0.19455666666666668,0.5220877777777777,AAL,11.489999771118164,11.029999732971191,-0.04003481699827807
American Airlines,2025-08-01,0.6724714285714286,0.27530714285714286,0.3971642857142857,AAL,11.029999732971191,11.029999732971191,0.0
American Airlines,2025-08-02,0.54984,0.040288333333333336,0.5095516666666667,AAL,11.029999732971191,11.029999732971191,0.0
American Airlines,2025-08-03,0.6680975,0.06318525,0.6049122499999999,AAL,11.029999732971191,11.270000457763672,0.021758905766340448
American Airlines,2025-08-04,0.6650533333333333,0.24682333333333334,0.41823,AAL,11.270000457763672,11.640000343322754,0.03283051202577341
American Airlines,2025-08-05,0.6523285714285715,0.12888285714285713,0.5234457142857143,AAL,11.640000343322754,11.739999771118164,0.008591015880233584
American Airlines,2025-08-06,0.2804,0.19789625,0.08250374999999999,AAL,11.739999771118164,11.729999542236328,-0.0008518082688926216
American Airlines,2025-08-07,0.8017,0.1766825,0.6250175,AAL,11.729999542236328,11.619999885559082,-0.009377635206307487
American Airlines,2025-08-08,0.7101155555555556,0.21453111111111112,0.49558444444444444,AAL,11.619999885559082,11.619999885559082,0.0
American Airlines,2025-08-09,0.62217,0.18455300000000002,0.43761700000000003,AAL,11.619999885559082,11.619999885559082,0.0
American Airlines,2025-08-10,0.7454000000000001,0.23513333333333333,0.5102666666666668,AAL,11.619999885559082,11.579999923706055,-0.0034423375427686414
American Airlines,2025-08-11,0.776423076923077,0.20882846153846155,0.5675946153846154,AAL,11.579999923706055,12.979999542236328,0.12089806802712125
American Airlines,2025-08-12,0.4311,0.42272,0.008380000000000007,AAL,12.979999542236328,13.109999656677246,0.01001541749041697
American Airlines,2025-08-13,0.6387753846153846,0.20013615384615385,0.4386392307692307,AAL,13.109999656677246,12.819999694824219,-0.022120516357551787
American Airlines,2025-08-14,0.61385,0.07701,0.53684,AAL,12.819999694824219,13.170000076293945,0.027301122449404674
American Airlines,2025-08-15,0.6398375,0.25191,0.3879275,AAL,13.170000076293945,13.170000076293945,0.0
American Airlines,2025-08-16,0.8858,0.08148833333333333,0.8043116666666666,AAL,13.170000076293945,13.170000076293945,0.0
American Airlines,2025-08-17,0.711795,0.10089266666666667,0.6109023333333333,AAL,13.170000076293945,13.170000076293945,0.0
American Airlines,2025-08-18,0.7671614285714285,0.17459714285714287,0.5925642857142857,AAL,13.170000076293945,13.220000267028809,0.003796521673896102
American Airlines,2025-08-19,0.7215272727272727,0.07784545454545454,0.6436818181818182,AAL,13.220000267028809,12.800000190734863,-0.03177005051516086
American Airlines,2025-08-20,0.6537,0.2653635714285714,0.3883364285714285,AAL,12.800000190734863,12.569999694824219,-0.01796878847526329
American Airlines,2025-08-21,0.5091333333333333,0.04347,0.4656633333333333,AAL,12.569999694824219,13.550000190734863,0.07796344627710423
American Airlines,2025-08-22,0.8250444444444445,0.08226444444444445,0.74278,AAL,13.550000190734863,13.550000190734863,0.0
American Airlines,2025-08-23,0.38879833333333336,0.052315,0.3364833333333333,AAL,13.550000190734863,13.550000190734863,0.0
