ticker,model,RMSE,MASE,directional_accuracy,spearman_rank,portfolio_return,curve,buy_and_hold_curve,dates,y_true,y_pred
AAL,price_only,0.040694665,0.97813445,0.41935483870967744,-0.19056133394439273,-0.27366632,"[1.0026691  0.98843424 0.97546269 0.95440348 0.94068846 0.92858694
 0.95138881 0.96955764 0.93239403 0.95610548 0.90944756 0.91174227
 0.88791086 0.88791086 0.86921798 0.91810702 0.8454925  0.8227906
 0.77984107 0.79579377 0.80745154 0.78533821 0.77277758 0.7328063
 0.77741192 0.79305288 0.82320698 0.82320698 0.80341534 0.83248427
 0.85660531 0.836288   0.836288   0.83493263 0.83695914 0.84306834
 0.79967511 0.78538407 0.76380102 0.73713039 0.73713039 0.74348039
 0.74824291 0.76325063 0.7460989  0.73482541 0.71074116 0.70834167
 0.70023816 0.70536302 0.69697692 0.69697692 0.67973886 0.67175756
 0.67608866 0.66872575 0.68906724 0.66448797 0.66448797 0.67465873
 0.68776735 0.69639849]","[1.0026691 1.016904  1.0302491 1.0524911 1.0373665 1.0507118 1.024911
 1.044484  1.0845195 1.1120995 1.057829  1.0551599 1.0827401 1.0987544
 1.0756227 1.1361209 1.2259785 1.1930603 1.1307827 1.1539143 1.1370105
 1.1681492 1.1868325 1.1254445 1.1939498 1.1699284 1.2144123 1.1841633
 1.1556935 1.1975085 1.1628109 1.1352309 1.0978644 1.0996436 1.0969746
 1.0889674 1.1450173 1.1654799 1.1975082 1.2393231 1.2393231 1.2499993
 1.2419921 1.2669032 1.2953728 1.2757999 1.3176149 1.3220632 1.3371878
 1.3469743 1.33096   1.33096   1.3638781 1.3798925 1.3887892 1.4039137
 1.4466183 1.3950169 1.3950169 1.3736645 1.3469743 1.3638781]","['2025-09-30T00:00:00.000000000' '2025-10-01T00:00:00.000000000'
 '2025-10-02T00:00:00.000000000' '2025-10-03T00:00:00.000000000'
 '2025-10-06T00:00:00.000000000' '2025-10-07T00:00:00.000000000'
 '2025-10-08T00:00:00.000000000' '2025-10-10T00:00:00.000000000'
 '2025-10-13T00:00:00.000000000' '2025-10-14T00:00:00.000000000'
 '2025-10-15T00:00:00.000000000' '2025-10-16T00:00:00.000000000'
 '2025-10-17T00:00:00.000000000' '2025-10-20T00:00:00.000000000'
 '2025-10-21T00:00:00.000000000' '2025-10-22T00:00:00.000000000'
 '2025-10-23T00:00:00.000000000' '2025-10-24T00:00:00.000000000'
 '2025-10-27T00:00:00.000000000' '2025-10-28T00:00:00.000000000'
 '2025-10-29T00:00:00.000000000' '2025-10-30T00:00:00.000000000'
 '2025-10-31T00:00:00.000000000' '2025-11-03T00:00:00.000000000'
 '2025-11-04T00:00:00.000000000' '2025-11-05T00:00:00.000000000'
 '2025-11-06T00:00:00.000000000' '2025-11-07T00:00:00.000000000'
 '2025-11-10T00:00:00.000000000' '2025-11-11T00:00:00.000000000'
 '2025-11-12T00:00:00.000000000' '2025-11-13T00:00:00.000000000'
 '2025-11-14T00:00:00.000000000' '2025-11-17T00:00:00.000000000'
 '2025-11-18T00:00:00.000000000' '2025-11-19T00:00:00.000000000'
 '2025-11-20T00:00:00.000000000' '2025-11-21T00:00:00.000000000'
 '2025-11-24T00:00:00.000000000' '2025-11-25T00:00:00.000000000'
 '2025-11-26T00:00:00.000000000' '2025-11-27T00:00:00.000000000'
 '2025-11-28T00:00:00.000000000' '2025-12-01T00:00:00.000000000'
 '2025-12-02T00:00:00.000000000' '2025-12-03T00:00:00.000000000'
 '2025-12-04T00:00:00.000000000' '2025-12-05T00:00:00.000000000'
 '2025-12-08T00:00:00.000000000' '2025-12-09T00:00:00.000000000'
 '2025-12-10T00:00:00.000000000' '2025-12-11T00:00:00.000000000'
 '2025-12-12T00:00:00.000000000' '2025-12-15T00:00:00.000000000'
 '2025-12-17T00:00:00.000000000' '2025-12-18T00:00:00.000000000'
 '2025-12-19T00:00:00.000000000' '2025-12-22T00:00:00.000000000'
 '2025-12-24T00:00:00.000000000' '2025-12-25T00:00:00.000000000'
 '2025-12-26T00:00:00.000000000' '2025-12-29T00:00:00.000000000']","[ 0.0026691   0.01419697  0.01312333  0.02158895 -0.01437025  0.01286454
 -0.02455546  0.01909716  0.03833048  0.02543072 -0.04879997 -0.00252319
  0.02613832  0.01479049 -0.02105265  0.05624485  0.07909156 -0.0268505
 -0.05219984  0.02045635 -0.01464923  0.02738657  0.01599391 -0.05172418
  0.0608696  -0.02011926  0.03802282 -0.02490837 -0.02404212  0.0361817
 -0.02897477 -0.0237184  -0.03291536  0.00162071 -0.00242716 -0.00729928
  0.0514706   0.01787106  0.02748089  0.0349183   0.          0.00861449
 -0.0064057   0.02005729  0.02247196 -0.01510991  0.03277547  0.00337605
  0.01144011  0.00731874 -0.01188906  0.          0.02473261  0.0117417
  0.00644742  0.01089046  0.03041828 -0.03567035  0.         -0.01530617
 -0.01943     0.01254951]","[ 0.00623072 -0.00149563 -0.00296177 -0.02383305  0.00165529 -0.00452477
 -0.00593016  0.01424917 -0.01950703  0.00290353  0.04364847 -0.00545374
 -0.01113402 -0.00019421  0.01299598  0.02621123 -0.0127497   0.01518338
  0.06339936  0.03461142 -0.00684323 -0.00551084 -0.0036528   0.00830473
  0.01275378 -0.01848102  0.02342797 -0.00059866  0.03834377  0.0028322
 -0.02917052  0.02431975 -0.0005731  -0.04335913 -0.09747792 -0.01243621
 -0.00742562 -0.00497296 -0.04123772 -0.00422899  0.0138997   0.06292392
 -0.02959875  0.00850757 -0.00842506  0.02344066 -0.00995873 -0.00908213
 -0.04428275  0.03598507  0.01848751  0.01144867 -0.00482865 -0.00786943
  0.00381326 -0.03066146  0.00414451  0.02196925  0.02990692 -0.01683443
 -0.00565744  0.00436563]"
AAL,sentiment_only,0.05901472,1.3546654,0.38333333333333336,-0.07330221196159008,-0.3001647,"[1.01312333 1.03499559 1.04986874 1.03636266 1.06181102 1.04153344
 1.00161096 0.97613928 0.92850371 0.92616092 0.95036921 0.93631278
 0.95602464 0.90225318 0.97361379 0.99975581 0.99975581 0.97930446
 0.99365051 0.96643783 0.95098071 0.90179202 0.84690029 0.8639393
 0.83108989 0.85179099 0.87226985 0.84070964 0.86506901 0.88558706
 0.91473648 0.91325396 0.91547058 0.92215286 0.8746891  0.85905748
 0.83544982 0.80627733 0.80627733 0.79933166 0.80445194 0.78831682
 0.80603184 0.81821091 0.79139366 0.78872188 0.77969881 0.7739924
 0.78319444 0.78319444 0.76382399 0.7548554  0.74998853 0.74182081
 0.7192559  0.74491201 0.74491201 0.73351026 0.74776237 0.73837832]","[1.0131233 1.0349956 1.0201224 1.0332459 1.0078741 1.0271217 1.0664917
 1.0936134 1.040245  1.0376203 1.064742  1.0804901 1.057743  1.1172355
 1.2055994 1.1732285 1.1119862 1.1347333 1.1181104 1.1487316 1.1671044
 1.1067368 1.1741034 1.1504813 1.1942258 1.1644796 1.1364831 1.177603
 1.1434822 1.1163607 1.0796152 1.0813649 1.0787402 1.0708662 1.1259844
 1.146107  1.1776029 1.2187228 1.2187228 1.2292216 1.2213476 1.2458445
 1.273841  1.2545934 1.2957133 1.3000877 1.314961  1.3245848 1.3088368
 1.3088368 1.3412077 1.3569559 1.3657048 1.3805779 1.4225727 1.371829
 1.371829  1.3508316 1.324585  1.3412079]","['2025-10-02T00:00:00.000000000' '2025-10-03T00:00:00.000000000'
 '2025-10-06T00:00:00.000000000' '2025-10-07T00:00:00.000000000'
 '2025-10-08T00:00:00.000000000' '2025-10-10T00:00:00.000000000'
 '2025-10-13T00:00:00.000000000' '2025-10-14T00:00:00.000000000'
 '2025-10-15T00:00:00.000000000' '2025-10-16T00:00:00.000000000'
 '2025-10-17T00:00:00.000000000' '2025-10-20T00:00:00.000000000'
 '2025-10-21T00:00:00.000000000' '2025-10-22T00:00:00.000000000'
 '2025-10-23T00:00:00.000000000' '2025-10-24T00:00:00.000000000'
 '2025-10-27T00:00:00.000000000' '2025-10-28T00:00:00.000000000'
 '2025-10-29T00:00:00.000000000' '2025-10-30T00:00:00.000000000'
 '2025-10-31T00:00:00.000000000' '2025-11-03T00:00:00.000000000'
 '2025-11-04T00:00:00.000000000' '2025-11-05T00:00:00.000000000'
 '2025-11-06T00:00:00.000000000' '2025-11-07T00:00:00.000000000'
 '2025-11-10T00:00:00.000000000' '2025-11-11T00:00:00.000000000'
 '2025-11-12T00:00:00.000000000' '2025-11-13T00:00:00.000000000'
 '2025-11-14T00:00:00.000000000' '2025-11-17T00:00:00.000000000'
 '2025-11-18T00:00:00.000000000' '2025-11-19T00:00:00.000000000'
 '2025-11-20T00:00:00.000000000' '2025-11-21T00:00:00.000000000'
 '2025-11-24T00:00:00.000000000' '2025-11-25T00:00:00.000000000'
 '2025-11-26T00:00:00.000000000' '2025-11-27T00:00:00.000000000'
 '2025-11-28T00:00:00.000000000' '2025-12-01T00:00:00.000000000'
 '2025-12-02T00:00:00.000000000' '2025-12-03T00:00:00.000000000'
 '2025-12-04T00:00:00.000000000' '2025-12-05T00:00:00.000000000'
 '2025-12-08T00:00:00.000000000' '2025-12-09T00:00:00.000000000'
 '2025-12-10T00:00:00.000000000' '2025-12-11T00:00:00.000000000'
 '2025-12-12T00:00:00.000000000' '2025-12-15T00:00:00.000000000'
 '2025-12-17T00:00:00.000000000' '2025-12-18T00:00:00.000000000'
 '2025-12-19T00:00:00.000000000' '2025-12-22T00:00:00.000000000'
 '2025-12-24T00:00:00.000000000' '2025-12-25T00:00:00.000000000'
 '2025-12-26T00:00:00.000000000' '2025-12-29T00:00:00.000000000']","[ 0.01312333  0.02158895 -0.01437025  0.01286454 -0.02455546  0.01909716
  0.03833048  0.02543072 -0.04879997 -0.00252319  0.02613832  0.01479049
 -0.02105265  0.05624485  0.07909156 -0.0268505  -0.05219984  0.02045635
 -0.01464923  0.02738657  0.01599391 -0.05172418  0.0608696  -0.02011926
  0.03802282 -0.02490837 -0.02404212  0.0361817  -0.02897477 -0.0237184
 -0.03291536  0.00162071 -0.00242716 -0.00729928  0.0514706   0.01787106
  0.02748089  0.0349183   0.          0.00861449 -0.0064057   0.02005729
  0.02247196 -0.01510991  0.03277547  0.00337605  0.01144011  0.00731874
 -0.01188906  0.          0.02473261  0.0117417   0.00644742  0.01089046
  0.03041828 -0.03567035  0.         -0.01530617 -0.01943     0.01254951]","[ 1.11845788e-02  3.85328149e-03 -1.71185266e-02 -5.14036715e-02
 -8.18030350e-03 -2.10185312e-02 -2.47312989e-02 -2.46827714e-02
  1.57284439e-02  1.22681232e-02  3.91232595e-02 -1.61688402e-02
 -1.29894586e-02 -3.06390468e-02  2.67912261e-02 -2.80836318e-02
  3.43546276e-06 -9.28726643e-02 -1.51757807e-01 -7.31957331e-02
 -1.31753711e-02  1.08628278e-03 -9.14194435e-03 -4.50383499e-02
 -2.50620656e-02 -2.93418225e-02 -1.50917381e-01 -9.64701734e-03
 -6.35876060e-02 -6.10626861e-03 -7.84853622e-02 -1.53441308e-02
 -1.31353615e-02 -1.39508741e-02 -9.79704261e-02 -2.05384437e-02
 -1.15834791e-02 -3.43674049e-02 -4.31988612e-02 -2.48797871e-02
 -3.39715704e-02 -8.62990543e-02  8.04526359e-03 -7.57029187e-03
 -3.00280992e-02 -1.19212613e-01 -5.66237886e-03 -1.85660680e-03
 -2.88437046e-02  4.84192856e-02 -5.85106127e-02 -9.61611141e-03
 -3.18302289e-02 -1.00628816e-01 -1.57166272e-02 -1.76138021e-02
 -7.93400593e-03  2.48340312e-02 -6.80893147e-03 -7.34257177e-02]"
AAL,trump_only,0.042747784,1.021639,0.43333333333333335,-0.049683227819303656,-0.13995707,"[0.98687667 1.0081823  1.0081823  1.02115211 1.04622696 1.026247
 0.98691046 1.0120083  0.96262232 0.96019345 0.98529129 0.98529129
 1.00603428 0.94945003 0.87435654 0.89783345 0.94470021 0.92537509
 0.93893113 0.91321702 0.89861111 0.85213119 0.90400008 0.88581227
 0.91949334 0.89659027 0.9181462  0.88492611 0.91056664 0.88896945
 0.91823021 0.91674203 0.91451694 0.92119226 0.87377794 0.88939328
 0.9138346  0.94574414 0.94574414 0.93759704 0.94360301 0.92467689
 0.94545619 0.93117043 0.96168999 0.9649367  0.9649367  0.95787458
 0.9692628  0.9692628  0.9452904  0.93419108 0.92816796 0.91805979
 0.89013398 0.85838259 0.85838259 0.84524404 0.86166714 0.85085364]","[1.0131233 1.0349956 1.0201224 1.0332459 1.0078741 1.0271217 1.0664917
 1.0936134 1.040245  1.0376203 1.064742  1.0804901 1.057743  1.1172355
 1.2055994 1.1732285 1.1119862 1.1347333 1.1181104 1.1487316 1.1671044
 1.1067368 1.1741034 1.1504813 1.1942258 1.1644796 1.1364831 1.177603
 1.1434822 1.1163607 1.0796152 1.0813649 1.0787402 1.0708662 1.1259844
 1.146107  1.1776029 1.2187228 1.2187228 1.2292216 1.2213476 1.2458445
 1.273841  1.2545934 1.2957133 1.3000877 1.314961  1.3245848 1.3088368
 1.3088368 1.3412077 1.3569559 1.3657048 1.3805779 1.4225727 1.371829
 1.371829  1.3508316 1.324585  1.3412079]","['2025-10-02T00:00:00.000000000' '2025-10-03T00:00:00.000000000'
 '2025-10-06T00:00:00.000000000' '2025-10-07T00:00:00.000000000'
 '2025-10-08T00:00:00.000000000' '2025-10-10T00:00:00.000000000'
 '2025-10-13T00:00:00.000000000' '2025-10-14T00:00:00.000000000'
 '2025-10-15T00:00:00.000000000' '2025-10-16T00:00:00.000000000'
 '2025-10-17T00:00:00.000000000' '2025-10-20T00:00:00.000000000'
 '2025-10-21T00:00:00.000000000' '2025-10-22T00:00:00.000000000'
 '2025-10-23T00:00:00.000000000' '2025-10-24T00:00:00.000000000'
 '2025-10-27T00:00:00.000000000' '2025-10-28T00:00:00.000000000'
 '2025-10-29T00:00:00.000000000' '2025-10-30T00:00:00.000000000'
 '2025-10-31T00:00:00.000000000' '2025-11-03T00:00:00.000000000'
 '2025-11-04T00:00:00.000000000' '2025-11-05T00:00:00.000000000'
 '2025-11-06T00:00:00.000000000' '2025-11-07T00:00:00.000000000'
 '2025-11-10T00:00:00.000000000' '2025-11-11T00:00:00.000000000'
 '2025-11-12T00:00:00.000000000' '2025-11-13T00:00:00.000000000'
 '2025-11-14T00:00:00.000000000' '2025-11-17T00:00:00.000000000'
 '2025-11-18T00:00:00.000000000' '2025-11-19T00:00:00.000000000'
 '2025-11-20T00:00:00.000000000' '2025-11-21T00:00:00.000000000'
 '2025-11-24T00:00:00.000000000' '2025-11-25T00:00:00.000000000'
 '2025-11-26T00:00:00.000000000' '2025-11-27T00:00:00.000000000'
 '2025-11-28T00:00:00.000000000' '2025-12-01T00:00:00.000000000'
 '2025-12-02T00:00:00.000000000' '2025-12-03T00:00:00.000000000'
 '2025-12-04T00:00:00.000000000' '2025-12-05T00:00:00.000000000'
 '2025-12-08T00:00:00.000000000' '2025-12-09T00:00:00.000000000'
 '2025-12-10T00:00:00.000000000' '2025-12-11T00:00:00.000000000'
 '2025-12-12T00:00:00.000000000' '2025-12-15T00:00:00.000000000'
 '2025-12-17T00:00:00.000000000' '2025-12-18T00:00:00.000000000'
 '2025-12-19T00:00:00.000000000' '2025-12-22T00:00:00.000000000'
 '2025-12-24T00:00:00.000000000' '2025-12-25T00:00:00.000000000'
 '2025-12-26T00:00:00.000000000' '2025-12-29T00:00:00.000000000']","[ 0.01312333  0.02158895 -0.01437025  0.01286454 -0.02455546  0.01909716
  0.03833048  0.02543072 -0.04879997 -0.00252319  0.02613832  0.01479049
 -0.02105265  0.05624485  0.07909156 -0.0268505  -0.05219984  0.02045635
 -0.01464923  0.02738657  0.01599391 -0.05172418  0.0608696  -0.02011926
  0.03802282 -0.02490837 -0.02404212  0.0361817  -0.02897477 -0.0237184
 -0.03291536  0.00162071 -0.00242716 -0.00729928  0.0514706   0.01787106
  0.02748089  0.0349183   0.          0.00861449 -0.0064057   0.02005729
  0.02247196 -0.01510991  0.03277547  0.00337605  0.01144011  0.00731874
 -0.01188906  0.          0.02473261  0.0117417   0.00644742  0.01089046
  0.03041828 -0.03567035  0.         -0.01530617 -0.01943     0.01254951]","[-1.9569311e-02  3.5535637e-03 -4.8108428e-04  1.3966295e-01
 -3.4822535e-02 -2.2463253e-02 -4.2523690e-03  1.1156341e-02
  3.6864704e-03  1.9028101e-02  2.3696300e-02 -1.6857404e-05
 -2.4285093e-03 -6.2391344e-03 -2.9029697e-02 -2.6081812e-02
 -2.2884633e-02 -3.2016542e-02 -3.9007314e-02 -3.7826367e-02
 -8.2031861e-03  9.1954600e-03  5.3145089e-03  7.8826416e-03
  1.7217558e-03  6.0008368e-03 -4.4770632e-03 -1.6712632e-03
 -9.0735257e-03  3.1723019e-03 -1.1445997e-02 -2.0437943e-02
  2.0087626e-02 -1.4052917e-02 -1.8909803e-02  1.7924232e-03
  2.7076306e-03  4.5069167e-03  1.0065253e-02 -3.8106968e-03
 -1.3410216e-02 -5.2780490e-02  3.6638272e-03  1.0716280e-03
  2.8791076e-03  2.5021553e-02  5.2860344e-04 -1.1899968e-02
 -6.2742129e-02  3.2147750e-02 -6.1349820e-02 -2.4774227e-02
 -3.3832494e-02 -7.2222933e-02 -1.4370477e-02  7.5350003e-03
  4.0491046e-03  3.4065049e-02 -7.0469603e-02 -1.4934614e-02]"
AAL,price_and_sentiment,0.05566123,1.3517358,0.4838709677419355,0.026467551470273132,-0.10391992,"[0.9973309  1.01148998 0.99821586 0.97666543 0.96263051 0.97501431
 0.95107239 0.9329096  0.96866847 0.9933024  0.94482927 0.94721325
 0.97197181 0.95759587 0.93743594 0.99016189 0.91184844 0.93633203
 0.88745565 0.90560975 0.91887624 0.89371137 0.87941743 0.92490457
 0.868606   0.8860817  0.91977303 0.94268307 0.96534717 0.93041927
 0.90346059 0.88203195 0.91106436 0.90958779 0.91179551 0.91845096
 0.87117774 0.85560887 0.83209598 0.8030406  0.8030406  0.80995839
 0.81514675 0.79879711 0.78084658 0.76904806 0.79425397 0.79157254
 0.78251686 0.78824389 0.77887242 0.77887242 0.79813597 0.80750744
 0.81271378 0.8215646  0.8215646  0.8508701  0.8508701  0.86389366
 0.86389366 0.85305222]","[1.0026691 1.016904  1.0302491 1.0524911 1.0373665 1.0507118 1.024911
 1.044484  1.0845195 1.1120995 1.057829  1.0551599 1.0827401 1.0987544
 1.0756227 1.1361209 1.2259785 1.1930603 1.1307827 1.1539143 1.1370105
 1.1681492 1.1868325 1.1254445 1.1939498 1.1699284 1.2144123 1.1841633
 1.1556935 1.1975085 1.1628109 1.1352309 1.0978644 1.0996436 1.0969746
 1.0889674 1.1450173 1.1654799 1.1975082 1.2393231 1.2393231 1.2499993
 1.2419921 1.2669032 1.2953728 1.2757999 1.3176149 1.3220632 1.3371878
 1.3469743 1.33096   1.33096   1.3638781 1.3798925 1.3887892 1.4039137
 1.4466183 1.3950169 1.3950169 1.3736645 1.3469743 1.3638781]","['2025-09-30T00:00:00.000000000' '2025-10-01T00:00:00.000000000'
 '2025-10-02T00:00:00.000000000' '2025-10-03T00:00:00.000000000'
 '2025-10-06T00:00:00.000000000' '2025-10-07T00:00:00.000000000'
 '2025-10-08T00:00:00.000000000' '2025-10-10T00:00:00.000000000'
 '2025-10-13T00:00:00.000000000' '2025-10-14T00:00:00.000000000'
 '2025-10-15T00:00:00.000000000' '2025-10-16T00:00:00.000000000'
 '2025-10-17T00:00:00.000000000' '2025-10-20T00:00:00.000000000'
 '2025-10-21T00:00:00.000000000' '2025-10-22T00:00:00.000000000'
 '2025-10-23T00:00:00.000000000' '2025-10-24T00:00:00.000000000'
 '2025-10-27T00:00:00.000000000' '2025-10-28T00:00:00.000000000'
 '2025-10-29T00:00:00.000000000' '2025-10-30T00:00:00.000000000'
 '2025-10-31T00:00:00.000000000' '2025-11-03T00:00:00.000000000'
 '2025-11-04T00:00:00.000000000' '2025-11-05T00:00:00.000000000'
 '2025-11-06T00:00:00.000000000' '2025-11-07T00:00:00.000000000'
 '2025-11-10T00:00:00.000000000' '2025-11-11T00:00:00.000000000'
 '2025-11-12T00:00:00.000000000' '2025-11-13T00:00:00.000000000'
 '2025-11-14T00:00:00.000000000' '2025-11-17T00:00:00.000000000'
 '2025-11-18T00:00:00.000000000' '2025-11-19T00:00:00.000000000'
 '2025-11-20T00:00:00.000000000' '2025-11-21T00:00:00.000000000'
 '2025-11-24T00:00:00.000000000' '2025-11-25T00:00:00.000000000'
 '2025-11-26T00:00:00.000000000' '2025-11-27T00:00:00.000000000'
 '2025-11-28T00:00:00.000000000' '2025-12-01T00:00:00.000000000'
 '2025-12-02T00:00:00.000000000' '2025-12-03T00:00:00.000000000'
 '2025-12-04T00:00:00.000000000' '2025-12-05T00:00:00.000000000'
 '2025-12-08T00:00:00.000000000' '2025-12-09T00:00:00.000000000'
 '2025-12-10T00:00:00.000000000' '2025-12-11T00:00:00.000000000'
 '2025-12-12T00:00:00.000000000' '2025-12-15T00:00:00.000000000'
 '2025-12-17T00:00:00.000000000' '2025-12-18T00:00:00.000000000'
 '2025-12-19T00:00:00.000000000' '2025-12-22T00:00:00.000000000'
 '2025-12-24T00:00:00.000000000' '2025-12-25T00:00:00.000000000'
 '2025-12-26T00:00:00.000000000' '2025-12-29T00:00:00.000000000']","[ 0.0026691   0.01419697  0.01312333  0.02158895 -0.01437025  0.01286454
 -0.02455546  0.01909716  0.03833048  0.02543072 -0.04879997 -0.00252319
  0.02613832  0.01479049 -0.02105265  0.05624485  0.07909156 -0.0268505
 -0.05219984  0.02045635 -0.01464923  0.02738657  0.01599391 -0.05172418
  0.0608696  -0.02011926  0.03802282 -0.02490837 -0.02404212  0.0361817
 -0.02897477 -0.0237184  -0.03291536  0.00162071 -0.00242716 -0.00729928
  0.0514706   0.01787106  0.02748089  0.0349183   0.          0.00861449
 -0.0064057   0.02005729  0.02247196 -0.01510991  0.03277547  0.00337605
  0.01144011  0.00731874 -0.01188906  0.          0.02473261  0.0117417
  0.00644742  0.01089046  0.03041828 -0.03567035  0.         -0.01530617
 -0.01943     0.01254951]","[-0.13618581  0.13610563 -0.10058067 -0.0510605   0.01064717  0.02654788
  0.00154449 -0.03570467  0.01136042  0.02200614  0.05568943 -0.04310096
  0.00487229 -0.01326778  0.01412208  0.02460448 -0.01550708 -0.01865054
  0.04951183  0.04752233 -0.04326107 -0.00650986 -0.03633984 -0.01857196
 -0.00751663 -0.12123737  0.05031929 -0.05340772 -0.0376336  -0.01704972
  0.016694    0.00807234 -0.03950208 -0.08648326 -0.04872531 -0.02788284
 -0.01736445 -0.04404566 -0.04495732 -0.07414319  0.02241535  0.03182475
 -0.01194615 -0.05919381 -0.03687427  0.01027505  0.01554083 -0.01509307
 -0.05931603  0.03622989  0.0355588  -0.00339814  0.03341863  0.00280646
  0.04187916  0.10615078  0.00078453 -0.00958592  0.01329442 -0.04158736
 -0.00081529 -0.01864466]"
